179;0;Gastón;Díaz;;20;2;3600;0
180;0;Gastón;Díaz;;18;3;2000;0
181;0;Leandro;Díaz;;12;4;2800;0
182;0;Marcos;Díaz;;8;1;1200;0
183;0;Mauro;Dobler;;15;1;600;0
184;0;Eduardo;Domínguez;;1;2;4600;0
185;0;Sebastián;Domínguez;;20;2;5000;0
186;0;Mauro;Dos Santos;;5;2;3600;0
187;0;Francisco;Dutari;;4;2;2800;0
188;0;Mariano;Echeverría;;18;2;4800;0
189;0;Juan;Eluchans;;5;3;3600;0
190;0;Cristian;Erbes;;7;3;2500;0
191;0;Rodrigo;Erramuspe;;19;2;2600;0
192;0;Walter;Erviti;;7;3;8500;0
193;0;Matías;Escalante;;1;3;300;0
194;0;Matías;Escobar;;18;3;2700;0
195;0;Sergio;Escudero;;2;2;3500;0
196;0;Gastón;Esmerado;;3;3;2700;0
197;0;Gonzalo;Espinoza;;15;3;2500;0
198;0;Iván;Etevenaux;;6;3;1000;0
199;0;Emir;Faccioli;;14;2;3500;0
200;0;Juan Carlos;Falcón;;10;3;3000;0
201;0;Federico;Falcone;;13;4;1800;0
202;0;Lorenzo;Faravelli;;13;3;1100;0
203;0;Luis Carlos;Fariña;;15;3;1500;0
204;0;Guillermo;Farré;;6;3;2600;0
205;0;Alexis;Fernández;;19;3;1800;0
206;0;Augusto;Fernández;;20;3;5200;0
207;0;Gastón;Fernández;;9;4;7900;0
208;0;José Luis;Fernández;;9;3;4100;0
209;0;Juan;Fernández;;4;2;3200;0
210;0;Julián;Fernández;;4;2;1600;0
211;0;Mauro;Fernández;;9;4;2300;0
212;0;Nereo;Fernández;;2;1;2300;0
213;0;Guillermo;Ferragutti;;13;2;1200;0
214;0;Jonathan;Ferrari;;16;2;2900;0
215;0;Brian;Ferreira;;20;3;400;0
216;0;Facundo;Ferreyra;;5;4;4500;0
217;0;Juan Carlos;Ferreyra;;1;4;3700;0
218;0;Juan Pablo;Ferreyra;;5;1;600;0
219;0;Osmar;Ferreyra;;11;3;4500;0
220;0;Ignacio;Fideleff;;13;2;2900;0
221;0;Tobías;Figueroa;;6;4;600;0
222;0;Víctor;Figueroa;;13;3;4100;0
223;0;Matías;Fissore;;4;3;1700;0
224;0;Santiago;Fogst;;8;2;2000;0
225;0;Fabricio;Fontanini;;4;2;3200;0
226;0;Guillermo;Franco;;20;4;4600;0
227;0;Guillermo;Franco;;10;2;1800;0
228;0;Andrés;Franzoia;;14;4;3500;0
229;0;Hernán;Fredes;;11;3;4000;0
230;0;Federico;Freire;;20;3;400;0
231;0;Matías;Fritzler;;12;3;4600;0
232;0;Diego;Ftacla;;18;4;600;0
233;0;Diego;Fuentes;;1;2;300;0
234;0;Esteban;Fuertes;;8;4;8400;0
235;0;Julio;Furch;;14;4;2700;0
236;0;Adrián;Gabbarini;;11;1;4000;0
237;0;Walter;Gaitán;;4;3;4700;0
238;0;Marcos;Galarza;;17;2;1900;0
239;0;Leonel;Galeano;;11;2;4300;0
240;0;Martín;Galmarini;;18;3;3300;0
241;0;Diego;Galván;;9;3;3700;0
242;0;Darío;Gandín;;4;4;4800;0
243;0;Orlando;Gaona Lugo;;7;4;1000;0
244;0;Ariel;Garcé;;8;2;4200;0
245;0;Diego;García;;17;4;2000;0
246;0;Gonzalo;García;;15;2;2000;0
247;0;Javier;García;;18;1;3700;0
